shoulder_cm,arm_cm,height_cm,weight_kg,size_label,shoulder_cm_raw,chest_cm_raw,arm_cm_raw,height_cm_raw,weight_kg_raw
0.7289591908697245,-1.1978849520239754,-0.2188319092530534,-0.462851355317202,M,42.8,102.1,85.0,174.0,78.8
0.2772405763943698,-0.012510941363783242,0.6691745152084235,0.7705330918289086,L,42.0,111.5,89.4,179.7,94.9
1.1242129785356627,0.36465351657354783,0.014853991921019917,0.44111985439236906,L,43.5,111.2,90.8,175.5,90.6
0.6724943640603082,1.9541323035951685,1.370232218730648,1.6898258474657608,XL,42.7,116.5,96.7,184.20000000000002,106.9
-0.7955911329846006,-1.0093027230553078,-1.527472955827865,0.19597511955587604,L,40.1,105.6,85.7,165.6,87.4
0.10784609596611276,0.014429377060310465,0.3420142535647217,0.2342789843740782,L,41.7,104.8,89.5,177.6,87.9
0.39017023001321044,0.5262954271181215,1.6350762400612626,2.3409915493751976,XL,42.2,113.7,91.4,185.9,115.4
0.16431092277552908,-1.0362430414794055,-1.075680213557989,-0.4475298093899209,L,41.8,104.1,85.6,168.5,79.0
1.35007228577334,-0.25497380718064194,0.326435193486451,0.2955651680832015,M,43.9,102.7,88.5,177.5,88.7
-0.061548384462148255,1.4422662535373574,1.1053881974000288,0.1346889358467517,M,41.4,102.1,94.8,182.5,86.6
1.971185380676956,1.9002516667469773,2.7567685656968126,-0.32495744197167437,M,45.0,100.1,96.5,193.1,80.6
2.5922984755805714,-0.012510941363783242,0.5445420345822537,0.9007662322107951,XL,46.1,112.6,89.4,178.9,96.6
1.6888612466298583,0.9842808403277375,1.0119138369304004,1.9196490363749739,XXL,44.5,122.5,93.1,181.9,109.9
1.6888612466298583,-0.17415285190835697,0.43548861403435013,-0.5930844956990896,L,44.5,107.0,88.8,178.2,77.1
0.05138126915669242,-1.0631833599034992,-0.5148340507402094,0.7858546377561886,L,41.6,110.2,85.5,172.10000000000002,95.1
2.1405798611052127,2.573759627349358,2.429608304053111,2.0652037226841413,XL,45.3,119.4,99.0,191.0,111.8
-0.005083557652727914,0.7148776560867851,0.778227935756327,0.35685135179232474,L,41.5,109.7,92.1,180.4,89.5
0.503099883632047,0.5532357455422152,0.43548861403435013,1.6208788907929965,XXL,42.4,120.8,91.5,178.2,106.0
1.4065371125827604,0.5801760639663089,0.35759331364299235,0.7858546377561886,L,44.0,111.6,91.6,177.7,95.1
-1.5860987083164733,-0.8746011309348317,-1.3872614151234202,-0.9761231438811113,M,38.7,99.5,86.2,166.5,72.1
-0.1180132112715686,0.6071163823904066,0.762648875678052,0.18065357362859497,L,41.3,109.2,91.7,180.29999999999998,87.2
2.2535095147240534,2.492938672077073,1.9466574416266937,0.9926955077744806,L,45.5,107.9,98.7,187.9,97.8
-0.40033734531866627,0.14913096918078667,-0.32788532980095253,0.9620524159199195,XL,40.8,117.9,90.0,173.3,97.4
0.5595647104414675,1.09204211402412,1.2611787981827443,0.8394800485016719,L,42.5,108.4,93.5,183.5,95.8
